Region,city,lng,lat,Contract Start Year_Month,unique ID
Région Wallonne,Boignée,4.6119938,50.5018413,2017-06,1
Région Wallonne,Boignée,4.6119938,50.5018413,2017-07,1
Région Wallonne,Boignée,4.6119938,50.5018413,2017-09,1
Région Wallonne,Bois-De-Lessines,3.8856306,50.6953023,2016-12,1
Région Wallonne,Boncelles,5.5355698,50.5742979,2016-05,1
Région Wallonne,Boncelles,5.5355698,50.5742979,2017-01,1
Région Wallonne,Boncelles,5.5355698,50.5742979,2017-02,1
Région Wallonne,Boncelles,5.5355698,50.5742979,2017-05,2
Région Wallonne,Boncelles,5.5355698,50.5742979,2017-06,1
Région Wallonne,Boncelles,5.5355698,50.5742979,2017-10,3
Région Wallonne,Boncelles,5.5355698,50.5742979,2018-01,1
Région Wallonne,Bonlez,4.6896145,50.7021372,2016-07,2
Région Wallonne,Bonlez,4.6896145,50.7021372,2016-12,1
Région Wallonne,Bossière,4.691994607,50.52340745,2017-10,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-04,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-05,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-06,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-07,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-08,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-10,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-11,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2016-12,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-01,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-02,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-03,1
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-04,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-05,3
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-06,4
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-07,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-08,2
Région Wallonne,Bouffioulx,4.5151961,50.390213,2017-09,1
Région Wallonne,Boussoit,4.081995,50.4588091,2016-04,1
Région Wallonne,Boussoit,4.081995,50.4588091,2017-01,2
Région Wallonne,Boussoit,4.081995,50.4588091,2017-06,1
Région Wallonne,Boussoit,4.081995,50.4588091,2017-07,1
Région Wallonne,Boussoit,4.081995,50.4588091,2017-08,2
Région Wallonne,Boussoit,4.081995,50.4588091,2017-09,2
Région Wallonne,Boussoit,4.081995,50.4588091,2017-10,3
Région Wallonne,Boussoit,4.081995,50.4588091,2017-11,4
Région Wallonne,Boussoit,4.081995,50.4588091,2017-12,4
Région Wallonne,Boussoit,4.081995,50.4588091,2018-01,1
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2016-04,1
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2016-09,2
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2017-02,1
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2017-03,1
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2017-05,1
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2017-06,3
Région Wallonne,Braine-L'alleud,4.354814544,50.6940942,2017-10,2
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-04,12
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-05,13
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-06,20
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-07,17
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-08,11
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-09,14
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-11,7
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2016-12,8
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-03,1
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-04,3
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-05,6
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-06,7
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-07,7
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-08,7
Région Wallonne,Braine-Le-Château,4.266669073,50.68088165,2017-09,2
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2016-08,1
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2016-10,1
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2017-05,1
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2017-06,4
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2017-07,1
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2017-08,1
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2017-09,2
Région Wallonne,Braine-Le-Comte,4.1425138,50.6123481,2017-12,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2016-05,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2016-07,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2016-08,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2016-09,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2016-10,2
Région Wallonne,Bressoux,5.6111443,50.6412964,2016-11,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2017-11,1
Région Wallonne,Bressoux,5.6111443,50.6412964,2017-12,1
Région Wallonne,Brugelette,3.8546563,50.5954253,2018-01,1
Région Wallonne,Burdinne,5.072436,50.5812607,2016-10,1
Région Wallonne,Burdinne,5.072436,50.5812607,2016-11,1
Région Wallonne,Burdinne,5.072436,50.5812607,2017-01,1
Région Wallonne,Burdinne,5.072436,50.5812607,2017-03,1
Région Wallonne,Burdinne,5.072436,50.5812607,2017-04,1
Région Wallonne,Burdinne,5.072436,50.5812607,2017-07,4
Région Wallonne,Burdinne,5.072436,50.5812607,2017-08,4
Région Wallonne,Burdinne,5.072436,50.5812607,2017-09,1
Région Wallonne,Burdinne,5.072436,50.5812607,2017-11,1
Région Wallonne,Burdinne,5.072436,50.5812607,2017-12,1
Région Wallonne,Burdinne,5.072436,50.5812607,2018-01,1
Région Wallonne,Buzet,4.371309718,50.53893345,2016-07,1
Région Wallonne,Carnières,4.2542126,50.443039,2017-01,1
Région Wallonne,Carnières,4.2542126,50.443039,2017-02,1
Région Wallonne,Carnières,4.2542126,50.443039,2017-03,2
Région Wallonne,Carnières,4.2542126,50.443039,2017-04,1
Région Wallonne,Carnières,4.2542126,50.443039,2017-11,1
Région Wallonne,Carnières,4.2542126,50.443039,2017-12,1
Région Wallonne,Carnières,4.2542126,50.443039,2018-01,1
Région Wallonne,Carnières,4.2542126,50.443039,2018-02,1
Région Wallonne,Casteau,4.0031319,50.5130195,2017-06,1
Région Wallonne,Casteau,4.0031319,50.5130195,2017-07,1
Région Wallonne,Castillon,4.3528279,50.2472813,2016-04,1
Région Wallonne,Castillon,4.3528279,50.2472813,2016-10,1
Région Wallonne,Celles,3.4571664,50.7125435,2016-04,1
Région Wallonne,Celles,3.4571664,50.7125435,2016-08,1
Région Wallonne,Celles,3.4571664,50.7125435,2016-09,1
Région Wallonne,Celles,3.4571664,50.7125435,2017-04,1
Région Wallonne,Champion,4.903511212,50.49862565,2017-10,3
Région Wallonne,Champion,4.903511212,50.49862565,2017-11,1
Région Wallonne,Champion,4.903511212,50.49862565,2017-12,2
Région Wallonne,Champion,4.903511212,50.49862565,2018-01,2
Région Wallonne,Champion,4.903511212,50.49862565,2018-02,1
Région Wallonne,Champlon,5.5034047,50.1077503,2016-09,1
Région Wallonne,Chapelle-Lez-Herlaimont,4.2804202,50.4713265,2016-05,1
Région Wallonne,Chapelle-Lez-Herlaimont,4.2804202,50.4713265,2016-12,1
Région Wallonne,Chapelle-Lez-Herlaimont,4.2804202,50.4713265,2017-05,1
Région Wallonne,Chapelle-Lez-Herlaimont,4.2804202,50.4713265,2017-06,1
Région Wallonne,Charleroi,4.449165,50.41571025,2017-02,3
Région Wallonne,Charleroi,4.449165,50.41571025,2017-03,4
Région Wallonne,Charleroi,4.449165,50.41571025,2017-04,5
Région Wallonne,Charleroi,4.449165,50.41571025,2017-05,5
Région Wallonne,Charleroi,4.449165,50.41571025,2017-06,2
Région Wallonne,Charleroi,4.449165,50.41571025,2017-07,3
Région Wallonne,Charleroi,4.449165,50.41571025,2017-08,4
Région Wallonne,Charleroi,4.449165,50.41571025,2017-09,5
Région Wallonne,Charleroi,4.449165,50.41571025,2017-10,1
Région Wallonne,Charleroi,4.449165,50.41571025,2018-01,3
Région Wallonne,Charleroi,4.449165,50.41571025,2018-02,3
Région Wallonne,Chastre,4.636678,50.6080835,2017-05,1
Région Wallonne,Chastre,4.636678,50.6080835,2017-08,1
Région Wallonne,Chaussée-Notre-Dame-Louvignies,3.9979808,50.5921606,2017-11,1
Région Wallonne,Chaussée-Notre-Dame-Louvignies,3.9979808,50.5921606,2018-03,1
Région Wallonne,Chevron,5.7299282,50.3819564,2016-08,1
Région Wallonne,Chevron,5.7299282,50.3819564,2016-11,1
Région Wallonne,Chiny,5.3394252,49.738581,2016-10,1
Région Wallonne,Chièvres,3.810128,50.587693,2016-04,3
Région Wallonne,Chièvres,3.810128,50.587693,2016-05,1
Région Wallonne,Chièvres,3.810128,50.587693,2016-06,1
Région Wallonne,Chièvres,3.810128,50.587693,2016-07,1
Région Wallonne,Clabecq,4.2214131,50.6893737,2016-05,1
Région Wallonne,Clabecq,4.2214131,50.6893737,2016-06,1
Région Wallonne,Clabecq,4.2214131,50.6893737,2016-12,1
Région Wallonne,Clabecq,4.2214131,50.6893737,2017-07,1
Région Wallonne,Clabecq,4.2214131,50.6893737,2017-09,2
Région Wallonne,Clabecq,4.2214131,50.6893737,2017-10,2
Région Wallonne,Clabecq,4.2214131,50.6893737,2017-12,13
Région Wallonne,Clabecq,4.2214131,50.6893737,2018-01,1
Région Wallonne,Clabecq,4.2214131,50.6893737,2018-02,1
Région Wallonne,Clermont-Sous-Huy,5.3922,50.569046,2016-05,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-04,5
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-05,11
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-06,10
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-07,9
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-08,13
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-09,6
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-10,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2016-12,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-01,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-02,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-03,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-04,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-05,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-06,1
Région Wallonne,Colfontaine,3.8513958,50.4056635,2017-07,1
Région Wallonne,Comines,2.998666,50.768736,2016-05,1
Région Wallonne,Comines,2.998666,50.768736,2017-07,1
Région Wallonne,Corbais,4.640828606,50.6491686,2017-07,1
Région Wallonne,Corbais,4.640828606,50.6491686,2017-10,1
Région Wallonne,Couillet,4.468631,50.391219,2016-06,1
Région Wallonne,Couillet,4.468631,50.391219,2017-01,3
Région Wallonne,Couillet,4.468631,50.391219,2017-02,3
Région Wallonne,Couillet,4.468631,50.391219,2017-03,3
Région Wallonne,Couillet,4.468631,50.391219,2017-04,5
Région Wallonne,Couillet,4.468631,50.391219,2017-05,5
Région Wallonne,Couillet,4.468631,50.391219,2017-06,2
Région Wallonne,Couillet,4.468631,50.391219,2017-07,2
Région Wallonne,Couillet,4.468631,50.391219,2017-08,5
Région Wallonne,Couillet,4.468631,50.391219,2017-09,2
Région Wallonne,Couillet,4.468631,50.391219,2017-10,1
Région Wallonne,Couillet,4.468631,50.391219,2017-11,1
Région Wallonne,Couillet,4.468631,50.391219,2018-02,3
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2016-10,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2016-11,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-01,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-02,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-04,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-08,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-09,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-10,1
Région Wallonne,Cour-Sur-Heure,4.3868963,50.2974701,2017-11,1
Région Wallonne,Courcelles,4.3763406,50.4601576,2016-10,2
Région Wallonne,Courcelles,4.3763406,50.4601576,2016-11,2
Région Wallonne,Courcelles,4.3763406,50.4601576,2016-12,2
Région Wallonne,Courcelles,4.3763406,50.4601576,2017-07,1
Région Wallonne,Courcelles,4.3763406,50.4601576,2017-08,1
Région Wallonne,Courcelles,4.3763406,50.4601576,2017-09,1
Région Wallonne,Courcelles,4.3763406,50.4601576,2017-11,1
Région Wallonne,Courcelles,4.3763406,50.4601576,2017-12,1
Région Wallonne,Court-Saint-Etienne,4.5685766,50.6443208,2016-04,1
Région Wallonne,Court-Saint-Etienne,4.5685766,50.6443208,2016-07,1
Région Wallonne,Couture-Saint-Germain,4.482569151,50.6628104,2016-07,2
Région Wallonne,Couture-Saint-Germain,4.482569151,50.6628104,2016-08,5
Région Wallonne,Couture-Saint-Germain,4.482569151,50.6628104,2017-06,1
Région Wallonne,Couture-Saint-Germain,4.482569151,50.6628104,2017-08,5
Région Wallonne,Croix-Lez-Rouveroy,4.0758701,50.3609408,2016-05,1
Région Wallonne,Croix-Lez-Rouveroy,4.0758701,50.3609408,2016-06,1
Région Wallonne,Croix-Lez-Rouveroy,4.0758701,50.3609408,2016-07,1
Région Wallonne,Croix-Lez-Rouveroy,4.0758701,50.3609408,2016-08,1
Région Wallonne,Cuesmes,3.9206652,50.436171,2016-05,1
Région Wallonne,Cuesmes,3.9206652,50.436171,2016-06,1
Région Wallonne,Cuesmes,3.9206652,50.436171,2016-07,1
Région Wallonne,Céroux-Mousty,4.529174266,50.6625713,2016-04,2
Région Wallonne,Dampremy,4.4322464,50.4186181,2017-10,1
Région Wallonne,Dave,4.904300428,50.4110871,2017-01,1
Région Wallonne,Dave,4.904300428,50.4110871,2017-04,1
Région Wallonne,Dave,4.904300428,50.4110871,2017-05,1
Région Wallonne,Dave,4.904300428,50.4110871,2017-09,1
Région Wallonne,Dave,4.904300428,50.4110871,2017-12,1
Région Wallonne,Dergneau,3.5666,50.712579,2017-11,1
Région Wallonne,Deux-Acren,3.8522036,50.7307336,2017-11,1
Région Wallonne,Deux-Acren,3.8522036,50.7307336,2017-12,2
Région Wallonne,Dison,5.854735,50.611374,2016-06,1
Région Wallonne,Dison,5.854735,50.611374,2016-08,1
Région Wallonne,Dison,5.854735,50.611374,2016-09,6
Région Wallonne,Dison,5.854735,50.611374,2016-12,1
Région Wallonne,Dison,5.854735,50.611374,2017-03,3
Région Wallonne,Dison,5.854735,50.611374,2017-04,1
Région Wallonne,Dison,5.854735,50.611374,2017-06,2
Région Wallonne,Dison,5.854735,50.611374,2017-09,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2016-05,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2016-06,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2016-08,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2016-11,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2017-01,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2017-03,1
Région Wallonne,Dongelberg,4.8203333,50.7016251,2017-04,2
Région Wallonne,Dorinne,4.97325,50.3173377,2016-09,1
Région Wallonne,Dorinne,4.97325,50.3173377,2017-03,1
Région Wallonne,Dorinne,4.97325,50.3173377,2017-09,1
Région Wallonne,Dottignies,3.3037301,50.7273981,2017-07,2
Région Wallonne,Ecaussinnes,4.1752492,50.5696129,2016-12,1
Région Wallonne,Ecaussinnes,4.1752492,50.5696129,2017-08,1
Région Wallonne,Ecaussinnes,4.1752492,50.5696129,2017-09,1
Région Wallonne,Ecaussinnes,4.1752492,50.5696129,2017-10,1
Région Wallonne,Ecaussinnes,4.1752492,50.5696129,2017-11,1
Région Wallonne,Embourg,5.619201,50.5893639,2017-05,1
Région Wallonne,Enghien,4.0406912,50.6927553,2016-05,1
Région Wallonne,Enghien,4.0406912,50.6927553,2016-09,2
Région Wallonne,Enghien,4.0406912,50.6927553,2017-03,3
Région Wallonne,Ensival,5.843182,50.582172,2016-05,1
Région Wallonne,Ensival,5.843182,50.582172,2016-06,1
Région Wallonne,Ensival,5.843182,50.582172,2016-09,1
Région Wallonne,Ensival,5.843182,50.582172,2016-11,1
Région Wallonne,Ensival,5.843182,50.582172,2017-09,1
Région Wallonne,Ensival,5.843182,50.582172,2017-10,2
Région Wallonne,Ensival,5.843182,50.582172,2018-02,1
Région Wallonne,Epinois,4.2093685,50.4049792,2016-04,3
Région Wallonne,Epinois,4.2093685,50.4049792,2016-05,14
Région Wallonne,Epinois,4.2093685,50.4049792,2016-06,8
Région Wallonne,Epinois,4.2093685,50.4049792,2016-07,14
Région Wallonne,Epinois,4.2093685,50.4049792,2016-08,1
Région Wallonne,Epinois,4.2093685,50.4049792,2017-09,2
Région Wallonne,Epinois,4.2093685,50.4049792,2017-10,1
Région Wallonne,Epinois,4.2093685,50.4049792,2017-11,1
Région Wallonne,Epinois,4.2093685,50.4049792,2017-12,1
Région Wallonne,Erbaut,3.884409,50.53309,2016-06,1
Région Wallonne,Ere,3.3668477,50.5822217,2016-08,1
Région Wallonne,Ere,3.3668477,50.5822217,2016-10,1
Région Wallonne,Ere,3.3668477,50.5822217,2016-12,1
Région Wallonne,Ere,3.3668477,50.5822217,2017-03,1
Région Wallonne,Ere,3.3668477,50.5822217,2017-06,1
Région Wallonne,Ere,3.3668477,50.5822217,2017-07,2
Région Wallonne,Ere,3.3668477,50.5822217,2017-10,1
Région Wallonne,Erpent,4.909451533,50.4474046,2017-01,1
Région Wallonne,Erpent,4.909451533,50.4474046,2017-09,1
Région Wallonne,Esneux,5.575772744,50.5337249,2017-01,1
Région Wallonne,Esneux,5.575772744,50.5337249,2017-12,1
Région Wallonne,Eugies,3.8883703,50.3906692,2017-04,1
Région Wallonne,Evelette,5.171436,50.4135772,2016-07,1
Région Wallonne,Fagnolle,4.5703749,50.1050216,2016-12,1
Région Wallonne,Fagnolle,4.5703749,50.1050216,2017-01,1
Région Wallonne,Fagnolle,4.5703749,50.1050216,2017-02,1
Région Wallonne,Fagnolle,4.5703749,50.1050216,2017-03,1
Région Wallonne,Farciennes,4.553041,50.4273228,2016-10,1
Région Wallonne,Farciennes,4.553041,50.4273228,2016-11,1
Région Wallonne,Farciennes,4.553041,50.4273228,2016-12,1
Région Wallonne,Farciennes,4.553041,50.4273228,2017-01,1
Région Wallonne,Farciennes,4.553041,50.4273228,2017-10,6
Région Wallonne,Farciennes,4.553041,50.4273228,2017-11,4
Région Wallonne,Farciennes,4.553041,50.4273228,2017-12,4
Région Wallonne,Farciennes,4.553041,50.4273228,2018-01,3
Région Wallonne,Farciennes,4.553041,50.4273228,2018-02,4
Région Wallonne,Fleurus,4.544654533,50.47194905,2016-12,1
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-04,5
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-05,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-06,5
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-07,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-08,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-09,1
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-10,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-11,5
Région Wallonne,Flobecq,3.7378707,50.7371675,2016-12,5
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-01,5
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-02,6
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-03,10
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-04,7
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-05,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-06,3
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-07,11
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-08,6
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-09,9
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-10,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-11,10
Région Wallonne,Flobecq,3.7378707,50.7371675,2017-12,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2018-01,4
Région Wallonne,Flobecq,3.7378707,50.7371675,2018-02,3
Région Wallonne,Floreffe,4.758878,50.4348064,2017-01,1
Région Wallonne,Floreffe,4.758878,50.4348064,2017-02,1
Région Wallonne,Flénu,3.8878381,50.4367571,2016-04,25
Région Wallonne,Flénu,3.8878381,50.4367571,2016-05,24
Région Wallonne,Flénu,3.8878381,50.4367571,2016-06,14
Région Wallonne,Flénu,3.8878381,50.4367571,2016-07,19
Région Wallonne,Flénu,3.8878381,50.4367571,2016-08,23
Région Wallonne,Flénu,3.8878381,50.4367571,2016-09,13
Région Wallonne,Flénu,3.8878381,50.4367571,2016-10,11
Région Wallonne,Flénu,3.8878381,50.4367571,2016-11,8
Région Wallonne,Flénu,3.8878381,50.4367571,2016-12,20
Région Wallonne,Flénu,3.8878381,50.4367571,2017-01,17
Région Wallonne,Flénu,3.8878381,50.4367571,2017-02,11
Région Wallonne,Flénu,3.8878381,50.4367571,2017-03,6
Région Wallonne,Flénu,3.8878381,50.4367571,2017-04,13
Région Wallonne,Flénu,3.8878381,50.4367571,2017-05,6
Région Wallonne,Flénu,3.8878381,50.4367571,2017-06,7
Région Wallonne,Flénu,3.8878381,50.4367571,2017-07,6
Région Wallonne,Flénu,3.8878381,50.4367571,2017-08,6
Région Wallonne,Flénu,3.8878381,50.4367571,2017-09,8
Région Wallonne,Flénu,3.8878381,50.4367571,2017-10,5
Région Wallonne,Flénu,3.8878381,50.4367571,2017-11,5
Région Wallonne,Flénu,3.8878381,50.4367571,2017-12,9
Région Wallonne,Flénu,3.8878381,50.4367571,2018-01,3
Région Wallonne,Flénu,3.8878381,50.4367571,2018-02,3
Région Wallonne,Fléron,5.6832219,50.6168354,2017-12,1
Région Wallonne,Fontaine-L'evêque,4.323963793,50.41122466,2017-06,1
Région Wallonne,Fontaine-L'evêque,4.323963793,50.41122466,2017-07,1
Région Wallonne,Fontaine-L'evêque,4.323963793,50.41122466,2017-08,1
Région Wallonne,Fontaine-L'evêque,4.323963793,50.41122466,2017-09,1
Région Wallonne,Fontaine-Valmont,4.2137302,50.3208131,2017-07,1
Région Wallonne,Fontaine-Valmont,4.2137302,50.3208131,2017-08,1
Région Wallonne,Forêt,5.7002354,50.583997,2016-09,1
Région Wallonne,Forêt,5.7002354,50.583997,2016-10,1
Région Wallonne,Forêt,5.7002354,50.583997,2016-11,1
Région Wallonne,Forêt,5.7002354,50.583997,2016-12,1
Région Wallonne,Frasnes-Lez-Gosselies,4.4501525,50.5376477,2016-10,1
Région Wallonne,Frasnes-Lez-Gosselies,4.4501525,50.5376477,2017-11,1
Région Wallonne,Frasnes-Lez-Gosselies,4.4501525,50.5376477,2017-12,1
Région Wallonne,Frasnes-Lez-Gosselies,4.4501525,50.5376477,2018-01,1
Région Wallonne,Froyennes,3.3569842,50.6195489,2016-07,1
Région Wallonne,Gaurain-Ramecroix,3.4834445,50.5924891,2016-07,1
Région Wallonne,Gaurain-Ramecroix,3.4834445,50.5924891,2016-09,1
Région Wallonne,Gemmenich,5.9967631,50.7463908,2016-04,8
Région Wallonne,Gemmenich,5.9967631,50.7463908,2016-05,4
Région Wallonne,Genval,4.497138934,50.72074495,2017-12,1
Région Wallonne,Ghislenghien,3.875818,50.6566864,2016-06,1
Région Wallonne,Ghlin,3.903746,50.4760502,2016-07,1
Région Wallonne,Gibecq,3.8878195,50.637673,2017-01,1
Région Wallonne,Gilly,4.485649013,50.4269705,2017-08,1
Région Wallonne,Gilly,4.485649013,50.4269705,2017-10,1
Région Wallonne,Gilly,4.485649013,50.4269705,2018-01,1
Région Wallonne,Glain,5.541864,50.648205,2016-04,1
Région Wallonne,Glain,5.541864,50.648205,2016-07,1
Région Wallonne,Glain,5.541864,50.648205,2016-08,2
Région Wallonne,Glain,5.541864,50.648205,2016-10,1
Région Wallonne,Glain,5.541864,50.648205,2016-11,2
Région Wallonne,Glimes,4.8384018,50.6799948,2017-12,1
Région Wallonne,Gosselies,4.4301757,50.4653846,2016-04,1
Région Wallonne,Gosselies,4.4301757,50.4653846,2016-05,1
Région Wallonne,Gosselies,4.4301757,50.4653846,2016-06,2
Région Wallonne,Gosselies,4.4301757,50.4653846,2016-07,1
Région Wallonne,Gosselies,4.4301757,50.4653846,2016-08,1
Région Wallonne,Gottignies,4.0622054,50.4971875,2016-11,1
Région Wallonne,Gottignies,4.0622054,50.4971875,2016-12,1
Région Wallonne,Gottignies,4.0622054,50.4971875,2017-01,2
Région Wallonne,Gottignies,4.0622054,50.4971875,2017-03,1
Région Wallonne,Gottignies,4.0622054,50.4971875,2017-09,1
Région Wallonne,Gottignies,4.0622054,50.4971875,2017-10,2
Région Wallonne,Gottignies,4.0622054,50.4971875,2017-11,2
Région Wallonne,Gottignies,4.0622054,50.4971875,2017-12,2
Région Wallonne,Gottignies,4.0622054,50.4971875,2018-01,2
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-06,1
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-07,1
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-08,1
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-09,2
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-10,3
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-11,2
Région Wallonne,Goutroux,4.361194615,50.41684425,2017-12,1
Région Wallonne,Goutroux,4.361194615,50.41684425,2018-01,1
Région Wallonne,Gouy-Lez-Piéton,4.3287132,50.4875628,2016-09,1
Région Wallonne,Goé,5.9562188,50.6086202,2018-01,1
Région Wallonne,Grand-Leez,4.760959338,50.57820735,2016-10,1
Région Wallonne,Grand-Leez,4.760959338,50.57820735,2017-08,1
Région Wallonne,Grandmetz,3.6322713,50.6220544,2017-01,1
Région Wallonne,Grandmetz,3.6322713,50.6220544,2017-05,1
Région Wallonne,Grandmetz,3.6322713,50.6220544,2017-11,1
Région Wallonne,Grandrieu,4.1714631,50.200517,2016-09,1
Région Wallonne,Grivegnee,5.599573,50.621845,2016-08,1
Région Wallonne,Grivegnee,5.599573,50.621845,2016-10,1
Région Wallonne,Grivegnee,5.599573,50.621845,2016-12,1
Région Wallonne,Haccourt,5.6667674,50.7339784,2016-07,1
Région Wallonne,Haccourt,5.6667674,50.7339784,2017-04,1
Région Wallonne,Haine-Saint-Paul,4.1883094,50.454942,2016-06,1
Région Wallonne,Haine-Saint-Paul,4.1883094,50.454942,2016-09,1
Région Wallonne,Haine-Saint-Paul,4.1883094,50.454942,2016-10,2
Région Wallonne,Haine-Saint-Paul,4.1883094,50.454942,2016-11,1
Région Wallonne,Haine-Saint-Paul,4.1883094,50.454942,2016-12,3
Région Wallonne,Haine-Saint-Paul,4.1883094,50.454942,2017-01,7
