NACE Code,Region,Period,Age_class,Seniority_class,Qty_Z0_Days,Qty_Z1_Days,Qty_Z2_Days,Qty_Z3_Days,Qty_P0_Days,Qty_P1_Days,Qty_P2_Days,Qty_P3_Days,Qty_A1_Days,Qty_A2_Days
46460,Unknown,01/08/2017,Unknown,Unknown,4,4,0,0,0,0,0,0,0,0
46460,Unknown,01/09/2016,Unknown,Unknown,8,8,0,0,0,0,0,0,0,0
46460,Unknown,01/09/2017,Unknown,Unknown,4,4,0,0,0,0,0,0,0,0
46460,Unknown,01/10/2016,Unknown,Unknown,22,22,0,0,0,0,0,0,0,0
46460,Unknown,01/10/2017,Unknown,Unknown,20,20,0,0,0,0,0,0,0,0
46460,Unknown,01/11/2016,Unknown,Unknown,2,2,0,0,0,0,0,0,0,0
46460,Unknown,01/11/2017,Unknown,Unknown,21,21,9,0,0,0,0,0,0,0
46460,Unknown,01/12/2016,Unknown,Unknown,28,28,0,0,0,0,0,0,0,0
46460,Unknown,01/12/2017,Unknown,Unknown,21,21,21,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,25-30,<6_years,2,2,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,30-40,<6_years,1,1,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,40-50,<6_years,0,0,22,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,50+,<6_years,2,2,23,0,0,0,0,0,0,0
46742,Région Flamande,01/01/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2017,40-50,>6_years,4,4,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/02/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/03/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/04/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/04/2017,40-50,>6_years,4,4,0,0,0,0,0,0,0,0
46742,Région Flamande,01/04/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/05/2017,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
46742,Région Flamande,01/05/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46742,Région Flamande,01/05/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/06/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/06/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/06/2017,40-50,>6_years,2,2,0,0,0,0,0,0,0,0
46742,Région Flamande,01/06/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/07/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,25-30,<6_years,7,7,0,0,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,30-40,<6_years,6,6,7,0,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,40-50,<6_years,0,0,8,6,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,50+,<6_years,12,12,22,13,0,0,0,0,0,0
46742,Région Flamande,01/07/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/08/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/08/2017,25-30,<6_years,4,4,0,0,0,0,0,0,0,0
46742,Région Flamande,01/08/2017,30-40,<6_years,16,16,23,0,0,0,0,0,9,0
46742,Région Flamande,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/08/2017,40-50,<6_years,18,18,23,18,0,0,0,0,2,0
46742,Région Flamande,01/08/2017,40-50,>6_years,1,1,0,0,0,0,0,0,0,0
46742,Région Flamande,01/08/2017,50+,<6_years,14,14,92,42,0,0,0,0,0,0
46742,Région Flamande,01/08/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/09/2016,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46742,Région Flamande,01/09/2017,25-30,<6_years,4,4,0,0,0,0,0,0,0,0
46742,Région Flamande,01/09/2017,30-40,<6_years,21,22,21,0,0,0,0,0,6,0
46742,Région Flamande,01/09/2017,30-40,>6_years,3,3,0,0,0,0,0,0,0,0
46742,Région Flamande,01/09/2017,40-50,<6_years,28,28,21,17,0,0,0,0,4,0
46742,Région Flamande,01/09/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/09/2017,50+,<6_years,35,35,69,37,0,0,0,0,0,0
46742,Région Flamande,01/09/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/10/2016,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46742,Région Flamande,01/10/2017,25-30,<6_years,32,32,0,0,0,0,0,0,0,0
46742,Région Flamande,01/10/2017,30-40,<6_years,50,50,22,0,0,0,0,0,0,0
46742,Région Flamande,01/10/2017,30-40,>6_years,8,8,0,0,0,0,0,0,0,0
46742,Région Flamande,01/10/2017,40-50,<6_years,65,65,28,17,0,0,0,0,1,0
46742,Région Flamande,01/10/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/10/2017,50+,<6_years,30,30,81,40,0,0,0,0,0,0
46742,Région Flamande,01/10/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/11/2016,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/11/2017,25-30,<6_years,11,11,0,0,0,0,0,0,0,0
46742,Région Flamande,01/11/2017,30-40,<6_years,15,15,12,0,0,0,0,0,3,0
46742,Région Flamande,01/11/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/11/2017,40-50,<6_years,38,38,62,0,0,0,0,0,8,0
46742,Région Flamande,01/11/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/11/2017,50+,<6_years,23,23,66,40,0,0,0,0,0,0
46742,Région Flamande,01/11/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/12/2016,40-50,>6_years,1,1,0,0,0,0,0,0,0,0
46742,Région Flamande,01/12/2017,25-30,<6_years,4,6,0,0,0,0,0,0,0,0
46742,Région Flamande,01/12/2017,30-40,<6_years,41,42,0,0,0,0,0,0,1,0
46742,Région Flamande,01/12/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/12/2017,40-50,<6_years,28,28,56,0,0,0,0,0,13,8
46742,Région Flamande,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Flamande,01/12/2017,50+,<6_years,13,13,44,55,0,0,0,0,0,0
46742,Région Flamande,01/12/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/01/2018,30-40,<6_years,0,4,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/01/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/01/2018,50+,<6_years,10,10,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/03/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/07/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/07/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/07/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/08/2017,30-40,<6_years,0,0,0,0,0,0,0,0,4,0
46742,Région Wallonne,01/08/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/08/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/09/2017,30-40,<6_years,26,26,0,0,0,0,0,0,18,3
46742,Région Wallonne,01/09/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/09/2017,50+,<6_years,4,4,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/10/2017,30-40,<6_years,20,20,2,0,0,0,0,0,0,1
46742,Région Wallonne,01/10/2017,40-50,<6_years,1,1,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/10/2017,50+,<6_years,2,2,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/11/2017,30-40,<6_years,12,12,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/11/2017,40-50,<6_years,2,2,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/11/2017,50+,<6_years,1,1,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/12/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/12/2017,30-40,<6_years,24,24,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/12/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Région Wallonne,01/12/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/01/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/01/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/07/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/07/2017,40-50,<6_years,7,7,0,0,0,0,0,0,0,0
46742,Unknown,01/07/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/08/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/08/2017,40-50,<6_years,4,4,0,0,0,0,0,0,0,0
46742,Unknown,01/08/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/09/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/09/2017,40-50,<6_years,4,4,0,0,0,0,0,0,0,0
46742,Unknown,01/09/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/10/2017,30-40,<6_years,5,5,0,0,0,0,0,0,0,0
46742,Unknown,01/10/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/10/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/11/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/11/2017,40-50,<6_years,5,5,0,0,0,0,0,0,0,0
46742,Unknown,01/11/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/12/2017,30-40,<6_years,5,5,0,0,0,0,0,0,0,0
46742,Unknown,01/12/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/12/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/01/2016,Unknown,Unknown,27,27,21,0,0,0,0,0,0,0
46742,Unknown,01/01/2017,Unknown,Unknown,21,21,22,0,0,0,0,0,0,0
46742,Unknown,01/01/2018,Unknown,Unknown,12,12,69,0,0,0,0,0,0,0
46742,Unknown,01/02/2016,Unknown,Unknown,14,14,21,0,0,0,0,0,0,0
46742,Unknown,01/02/2017,Unknown,Unknown,32,32,20,0,0,0,0,0,0,0
46742,Unknown,01/02/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/03/2016,Unknown,Unknown,27,27,23,0,0,0,0,0,0,0
46742,Unknown,01/03/2017,Unknown,Unknown,20,20,23,0,0,0,0,0,0,0
46742,Unknown,01/03/2018,Unknown,Unknown,0,0,0,0,0,0,0,0,0,0
46742,Unknown,01/04/2016,Unknown,Unknown,18,18,32,0,0,0,0,0,11,0
46742,Unknown,01/04/2017,Unknown,Unknown,17,17,7,0,0,0,0,0,0,0
46742,Unknown,01/05/2016,Unknown,Unknown,7,7,40,0,0,0,0,0,0,0
46742,Unknown,01/05/2017,Unknown,Unknown,33,33,0,0,0,0,0,0,2,0
46742,Unknown,01/06/2016,Unknown,Unknown,8,8,22,0,0,0,0,0,0,0
46742,Unknown,01/06/2017,Unknown,Unknown,15,15,27,0,0,0,0,0,2,0
46742,Unknown,01/07/2016,Unknown,Unknown,4,4,1,0,0,0,0,0,0,0
46742,Unknown,01/07/2017,Unknown,Unknown,0,0,21,0,0,0,0,0,0,0
46742,Unknown,01/08/2016,Unknown,Unknown,4,4,0,0,0,0,0,0,0,0
46742,Unknown,01/08/2017,Unknown,Unknown,7,7,23,0,0,0,0,0,0,0
46742,Unknown,01/09/2016,Unknown,Unknown,24,24,0,0,0,0,0,0,0,0
46742,Unknown,01/09/2017,Unknown,Unknown,5,5,21,0,0,0,0,0,0,0
46742,Unknown,01/10/2016,Unknown,Unknown,37,37,6,0,0,0,0,0,0,0
46742,Unknown,01/10/2017,Unknown,Unknown,65,65,22,0,0,0,0,0,0,0
46742,Unknown,01/11/2016,Unknown,Unknown,28,28,28,0,0,0,0,0,0,0
46742,Unknown,01/11/2017,Unknown,Unknown,16,16,61,0,0,0,0,0,0,0
46742,Unknown,01/12/2016,Unknown,Unknown,2,2,40,0,0,0,0,0,0,0
46742,Unknown,01/12/2017,Unknown,Unknown,5,5,63,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2017,30-40,>6_years,4,4,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2017,50+,>6_years,25,25,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,30-40,>6_years,1,1,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,40-50,<6_years,19,19,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/01/2018,50+,>6_years,1,1,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2017,30-40,>6_years,4,4,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2017,50+,>6_years,15,15,9,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/02/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2017,30-40,>6_years,18,18,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2017,50+,>6_years,0,0,23,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/03/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/04/2017,30-40,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Région Flamande,01/04/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/04/2017,50+,>6_years,6,6,0,0,0,0,0,0,0,0
46751,Région Flamande,01/05/2017,30-40,>6_years,8,8,0,0,0,0,0,0,0,0
46751,Région Flamande,01/05/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Région Flamande,01/05/2017,50+,>6_years,1,1,0,0,0,0,0,0,0,0
46751,Région Flamande,01/06/2017,30-40,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Région Flamande,01/06/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/06/2017,50+,>6_years,2,2,0,0,0,0,0,0,0,0
46751,Région Flamande,01/07/2017,30-40,>6_years,5,5,0,0,0,0,0,0,0,0
46751,Région Flamande,01/07/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/07/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/07/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/08/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/08/2017,40-50,>6_years,2,2,0,0,0,0,0,0,0,0
46751,Région Flamande,01/08/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/08/2017,50+,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Région Flamande,01/09/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/09/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/09/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/09/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/09/2017,50+,>6_years,35,35,2,0,0,0,0,0,0,0
46751,Région Flamande,01/10/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/10/2017,30-40,>6_years,2,2,0,0,0,0,0,0,0,0
46751,Région Flamande,01/10/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/10/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/10/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/10/2017,50+,>6_years,40,40,27,0,0,0,0,0,0,0
46751,Région Flamande,01/11/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/11/2017,30-40,>6_years,2,2,0,0,0,0,0,0,0,0
46751,Région Flamande,01/11/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/11/2017,40-50,>6_years,1,1,0,0,0,0,0,0,0,0
46751,Région Flamande,01/11/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/11/2017,50+,>6_years,4,4,17,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,30-40,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,50+,<6_years,0,0,0,0,0,0,0,0,0,0
46751,Région Flamande,01/12/2017,50+,>6_years,11,14,1,0,0,0,0,0,0,0
46751,Unknown,01/01/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Unknown,01/01/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/01/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/01/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/02/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/02/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/02/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/02/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/03/2017,40-50,>6_years,3,3,0,0,0,0,0,0,0,0
46751,Unknown,01/03/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/03/2018,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/03/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/04/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/04/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/05/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/05/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/06/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/06/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/07/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/07/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/08/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/08/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/09/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/09/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/10/2017,40-50,>6_years,2,2,0,0,0,0,0,0,0,0
46751,Unknown,01/10/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/11/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/11/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/12/2017,40-50,>6_years,0,0,0,0,0,0,0,0,0,0
46751,Unknown,01/12/2017,50+,>6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2017,20-25,>6_years,16,16,0,0,0,0,0,0,0,3
47593,Région Flamande,01/01/2017,25-30,>6_years,30,30,4,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2017,30-40,>6_years,3,3,3,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2017,40-50,>6_years,8,8,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2017,50+,>6_years,2,2,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,20-25,<6_years,0,0,23,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,20-25,>6_years,5,5,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,40-50,<6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,50+,<6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/01/2018,50+,>6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2017,20-25,>6_years,16,16,4,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2017,25-30,>6_years,37,37,4,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2017,30-40,>6_years,2,2,7,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2017,40-50,>6_years,0,2,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2017,50+,>6_years,1,1,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2018,20-25,<6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2018,20-25,>6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2018,25-30,<6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2018,25-30,>6_years,0,0,0,0,0,0,0,0,0,0
47593,Région Flamande,01/02/2018,30-40,<6_years,0,0,0,0,0,0,0,0,0,0
